id,title,identifier,publisher,language,format,description,date_issued,date_modified,date_valid,audience,coverage,subject,type,license,regulatory_topics,status,date_uploaded_to_orp,has_format,is_format_of,has_version,is_version_of,references,is_referenced_by,has_part,is_part_of,is_replaced_by,replaces,related_legislation
Ai8Ar2Ax,CD 356 - Design of highway structures for hydraulic action,https://www.standardsforhighways.co.uk/search/559b43dc-82db-46c9-be1a-f2b718e8db62,National Highways ,eng,HTML,"This document provides information on the hydraulic aspects of the design of structures in or over
rivers, estuaries and flood plains, including the studies required to support these design aspects.",27/11/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Scour protection
Hydraulic action
Erosion",Active,,,,,,https://www.standardsforhighways.co.uk/search/559b43dc-82db-46c9-be1a-f2b718e8db62,,,,,,
Jw0Pe9Ge,CD 357 - Bridge expansion joints,https://www.standardsforhighways.co.uk/search/038b8726-2014-4ec9-ae2c-0043b97bd05c,National Highways ,eng,HTML,"This document sets out the requirements for the design and specification of expansion joints for
use in highway bridge decks. It also provides supporting advice on the selection, installation,
management and maintenance of various types of expansion joints.",28/11/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Joint type selection
Joint design requirmeents
Expansion joint
Joint installation",Active,,,,,,https://www.standardsforhighways.co.uk/search/038b8726-2014-4ec9-ae2c-0043b97bd05c,,,,,,
Fc1Qs7Lf,CD 358 - Waterproofing and surfacing of concrete bridge decks,https://www.standardsforhighways.co.uk/search/html/d618f15c-5fd3-4802-a986-aaa0581c98fa?standard=DMRB,National Highways ,eng,HTML,"This document gives the requirements for the design, materials and workmanship for the waterproofing and surfacing of concrete bridge decks. Waterproofing and surfacing of concrete bridge decks",29/11/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Drainage
Water Management
Concrete deck
Waterproofing
Carriageways
Footways",Active,,,,,,https://www.standardsforhighways.co.uk/search/d618f15c-5fd3-4802-a986-aaa0581c98fa,,,,,,
Kn0Qq5Af,CD 359 - Design requirements for permanent soffit formwork,https://www.standardsforhighways.co.uk/search/64b30345-4a21-4552-83ce-2f832244f1f6,National Highways ,eng,HTML,This document sets out design requirements for permanent soffit formwork for bridges.,30/11/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Formwork
Design requirements",Active,,,,,,https://www.standardsforhighways.co.uk/search/64b30345-4a21-4552-83ce-2f832244f1f6,,,,,,
Fo6Cj9Rs,CD 360 - Use of compressive membrane action in bridge decks,https://www.standardsforhighways.co.uk/search/7cc0c494-2a45-42c8-b12d-f4c7bdad04c3,National Highways ,eng,HTML,"This document provides requirements and advice for the use of compressive membrane action
in the design and assessment of reinforced concrete bridge deck slabs.",01/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Membranes
Limit state
Local capacity of bridge deck slabs",Active,,,,,,https://www.standardsforhighways.co.uk/search/7cc0c494-2a45-42c8-b12d-f4c7bdad04c3,,,,,,
Pu2Tx5Zv,CD 361 - Weathering steel for highway structures,https://www.standardsforhighways.co.uk/search/448ff213-9b93-439d-92de-0194a52f7644,National Highways ,eng,HTML,This document provides requirements for use of weathering steel in highway structures.,02/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Weathering steel
Limitations on use
Structure records
Environmental classification",Active,,,,,,https://www.standardsforhighways.co.uk/search/448ff213-9b93-439d-92de-0194a52f7644,,,,,,
Tb7Cb9Mr,CD 362 - Enclosure of bridges,https://www.standardsforhighways.co.uk/search/db186d41-a36f-4e63-b312-a30f7bd88e85,National Highways ,eng,HTML,"This document describes the requirements for the implementation of an enclosure as a means of
bridge protection. This document gives the methods of evaluating and the design requirements.",03/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Performance criteria
Bridges
Enclosure materials",Active,,,,,,https://www.standardsforhighways.co.uk/search/db186d41-a36f-4e63-b312-a30f7bd88e85,,,,,,
Kw6Fu7Pi,CD 363 - Design rules for aerodynamic effects on bridges,https://www.standardsforhighways.co.uk/search/1f5ff91d-f087-46a6-b418-aa2b64ad4b45,National Highways ,eng,HTML,"This document sets out the design requirements for bridges with respect to aerodynamic effects
including provisions for wind-tunnel testing. It updates and supersedes BD 49/01.",04/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Aerodynamic stabilty
Bridges
Load factors
Wind tunnel testing",Active,,,,,,https://www.standardsforhighways.co.uk/search/1f5ff91d-f087-46a6-b418-aa2b64ad4b45,,,,,,
Ka8Gi5Dy,CD 364 - Formation of continuity joints in bridge decks,https://www.standardsforhighways.co.uk/search/6b0e068c-12f4-4dbe-95e3-bc3100ec8e66,National Highways ,eng,HTML,"This document provides information on the design of continuity joints in trafficked concrete
bridge decks for the effects of early age vibration and differential deflection of the decks.",05/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Bridges
Bridge deck
Deck widening",Active,,,,,,https://www.standardsforhighways.co.uk/search/6b0e068c-12f4-4dbe-95e3-bc3100ec8e66,,,,,,
Jr3St5Vh,CD 365 - Portal and cantilever signs/signals gantries,https://www.standardsforhighways.co.uk/search/6df58b73-a71f-48dc-8b76-b073220c8702,National Highways ,eng,HTML,"This document covers the design of portal and cantilever sign and signal gantries to Eurocodes
and sets out the Overseeing Organisation's requirements",06/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Signal gantries
Cantilevel signs
Portal signs
Gantry type
Aesthetics
Cabling",Active,,,,,,https://www.standardsforhighways.co.uk/search/6df58b73-a71f-48dc-8b76-b073220c8702,,,,,,
Nx7Dr8Qn,CD 366 - Design criteria for collision protection beams,https://www.standardsforhighways.co.uk/search/19b2054b-9bb5-4883-96c0-5c02c1e20e32,National Highways ,eng,HTML,"This document contains the requirements for the design of beams protecting existing structures
from serious damage due to bridge strikes by over-height vehicles.",07/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Collision protection beams
Design
Installation",Active,,,,,,https://www.standardsforhighways.co.uk/search/19b2054b-9bb5-4883-96c0-5c02c1e20e32,,,,,,
Sn5Hu3Bc,CD 367 - Treatment of existing structures on highways widening schemes,https://www.standardsforhighways.co.uk/search/950672b0-feee-4036-b0a5-9d1830bbdd36,National Highways ,eng,HTML,"This document contains the requirements and advice for the treatment of structures on highway
widening schemes on motorways and all-purpose trunk roads, and setting out the principles to
be applied in the process.",08/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Existing structues
Widening
Motorways",Active,,,,,,https://www.standardsforhighways.co.uk/search/950672b0-feee-4036-b0a5-9d1830bbdd36,,,,,,
Xs3Qp8Wq,CD 368 - Design of fibre reinforced polymer bridges and highway structures,https://www.standardsforhighways.co.uk/search/4075e21b-fd36-4479-a620-9941370aa3f8,National Highways ,eng,HTML,This document contains the requirements for the design of fibre reinforced polymer bridges.,09/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Bridges
Fibre reinforced polymer
Testing
FRP Bridges",Active,,,,,,https://www.standardsforhighways.co.uk/search/4075e21b-fd36-4479-a620-9941370aa3f8,,,,,,
Ph7Gy2Wt,CD 369 - Surface protection for concrete highway structures,https://www.standardsforhighways.co.uk/search/a60422de-22ff-4449-97fb-cc2ebabecaa9,National Highways ,eng,HTML,"This document contains the requirements and supporting advice for the surface protection for
concrete highway structures.",10/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Surface protection
Anti-graffiti
Anti-carbonation
Materials",Active,,,,,,https://www.standardsforhighways.co.uk/search/a60422de-22ff-4449-97fb-cc2ebabecaa9,,,,,,
Dq2Iz1Hg,CD 370 - Cathodic protection for use in reinforced concrete highway structures,https://www.standardsforhighways.co.uk/search/c937b97a-3ccf-4f55-ab25-f8dd21aa883c,National Highways ,eng,HTML,"This document provides requirements and advice for the design of cathodic protection to
stop/halt corrosion of reinforcement in highway structures.",11/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Highway structures
Cathodic protection
Monitoring",Active,,,,,,https://www.standardsforhighways.co.uk/search/c937b97a-3ccf-4f55-ab25-f8dd21aa883c,,,,,,
Si2Ja7Kg,CD 371 - Strengthening highway structures using fibre-reinforced polymers and externally bonded steel plates,https://www.standardsforhighways.co.uk/search/34bd12c5-5840-404f-8093-bd39639fe569,National Highways ,eng,HTML,"The use of this document enables existing concrete and steel highway structures to be
strengthened using fibre-reinforced polymers (FRPs) or externally bonded steel plates, thereby
reducing risk and maintaining a safe and operational network.",12/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Fibre-reinforced polymers
Externally bonded steel plates
Concrete bridge decks
Concrete bridge supports
Strengthening",Active,,,,,,https://www.standardsforhighways.co.uk/search/34bd12c5-5840-404f-8093-bd39639fe569,,,,,,
Qs9Fs4Ot,CD 372 - Design of post-installed anchors and reinforcing bar connections in concrete,https://www.standardsforhighways.co.uk/search/87e6d306-b757-4cd8-9879-05cf4c1d7894,National Highways ,eng,HTML,"This document provides design requirements for post-installed anchors and reinforcing bar
connections - collectively referred to as fixings - in concrete, including the conceptual design and
detailed design requirements for both new and existing structures.
",13/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Anchors
Reinforcing bar
Post-installed fixings
Fire",Active,,,,,,https://www.standardsforhighways.co.uk/search/87e6d306-b757-4cd8-9879-05cf4c1d7894,,,,,,
Sq2Ar6Dk,CD 373 - Impregnation of reinforced and prestressed concrete highway structures using hydrophobic pore-lining impregnants,https://www.standardsforhighways.co.uk/search/3963f0e7-fead-4993-851d-eaef743e7b9f,National Highways ,eng,HTML,"This document contains the requirements for the application of hydrophobic impregnation
providing protection to concrete highway structures.",14/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Impregnation systems
Hydrophobic impregnation",Active,,,,,,https://www.standardsforhighways.co.uk/search/3963f0e7-fead-4993-851d-eaef743e7b9f,,,,,,
Bz5Ja6Oi,CD 374 - The use of recycled aggregates in structural concrete,https://www.standardsforhighways.co.uk/search/e0ba4369-b995-4aff-8aa3-f57b69b3928d  ,National Highways ,eng,HTML,"This document enables the use of recycled aggregates in structural concrete for highways
structures, providing key information that is required to design structural concrete containing
recycled aggregates and manage the risks in their adoption.",15/12/2014,09/04/2021,09/04/2021,Highways Construction Companies,GB-ENG,42110,Standards,https://www.nationalarchives.gov.uk/doc/open-government-licence/,"Recycled aggregate
Structural concrete
Degradation",Active,,,,,,https://www.standardsforhighways.co.uk/search/e0ba4369-b995-4aff-8aa3-f57b69b3928d,,,,,,
